CODE;NAME;COMMENT;LAST UPDATE;BIG THEME;SOURCE ACRONYM;SOURCE;SOURCE URL;FREQUENCY;MEASURE;UNIT;SERIES STATUS;THEME CODE;COUNTRY;NUMERICA;THEME
BM12_NFGFPNS12;NFSP - governo federal e Banco Central - primário  - sem desvalorização cambial;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Considera-se neste caso o setor público não-financeiro, ou seja,  a administração direta e indireta federal mais Banco Central.Resultado primário é o componente não-financeiro do resultado fiscal do setor público. Corresponde ao resultado nominal menos os juros nominais apropriados por competência, incidentes sobre a dívida.  No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFGFPYS12;NFSP - governo federal e Banco Central - primário - sem desvalorização cambial - acumulado em 12 meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Considera-se neste caso o setor público não-financeiro, ou seja,  a administração direta e indireta federal mais Banco Central.Resultado primário é o componente não-financeiro do resultado fiscal do setor público. Corresponde ao resultado nominal menos os juros nominais apropriados por competência, incidentes sobre a dívida.  No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico). Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(% PIB);;A;6;BRA;True;Finanças públicas
BM12_NFSPJNNAS12;NFSP - setor público - juros nominais - sem desvalorização cambial - fluxo acumulado em 12 meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Juros nominais refere-se ao fluxo de juros, apropriados por competência, incidentes sobre a dívida interna e externa. Engloba os juros reais e o componente de atualização monetária da dívida. No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico). Setor Público Total Consolidado.Elaboração Bacen: acumulado em 12 meses. Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Publicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFSPJNNS12;NFSP - setor público - juros nominais - sem desvalorização cambial;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Juros nominais refere-se ao fluxo de juros, apropriados por competência, incidentes sobre a dívida interna e externa. Engloba os juros reais e o componente de atualização monetária da dívida. No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico). Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFSPJNYS12;NFSP - setor público - juros nominais - sem desvalorização cambial - fluxo acumulado em 12meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Juros nominais refere-se ao fluxo de juros, apropriados por competência, incidentes sobre a dívida interna e externa. Engloba os juros reais e o componente de atualização monetária da dívida. No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Elaboração Bacen: fluxo acumulado em 12 meses, em percentual do Produto Interno Bruto (PIB). Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Publicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(% PIB);;A;6;BRA;True;Finanças públicas
BM12_NFSPNNAS12;NFSP - setor público - resultado nominal - sem desvalorização cambial - fluxo acumulado em 12meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Resultado Nominal corresponde à variação nominal dos saldos da dívida líquida, deduzidos os ajustes patrimoniais e metodológicos efetuados no período. Abrange o componente de atualização monetária da dívida, os juros reais e o resultado fiscal primário. No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Setor Público Total Consolidado.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFSPNNS12;NFSP - setor público -resultado nominal - sem desvalorização cambial - fluxo mensal corrente;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Resultado Nominal corresponde à variação nominal dos saldos da dívida líquida, deduzidos os ajustes patrimoniais e metodológicos efetuados no período. Abrange o componente de atualização monetária da dívida, os juros reais e o resultado fiscal primário. No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFSPNYS12;NFSP - setor público - resultado nominal - sem desvalorização cambial - fluxo acumulado em 12 meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Resultado Nominal corresponde à variação nominal dos saldos da dívida líquida, deduzidos os ajustes patrimoniais e metodológicos efetuados no período. Abrange o componente de atualização monetária da dívida, os juros reais e o resultado fiscal primário. No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Elaboração Bacen: fluxo acumulado em 12 meses, em percentual do Produto Interno Bruto (PIB). Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(% PIB);;A;6;BRA;True;Finanças públicas
BM12_NFSPPNAS12;NFSP - setor público - resultado primário - sem desvalorização cambial - fluxo acumulado em 12 meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Resultado primário é o componente não-financeiro do resultado fiscal do setor público. Corresponde ao resultado nominal menos os juros nominais apropriados por competência, incidentes sobre a dívida.  No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).   Setor Público Total Consolidado.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFSPPNS12;NFSP - setor público -resultado primário - sem desvalorização cambial - fluxo mensal corrente;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Resultado primário é o componente não-financeiro do resultado fiscal do setor público. Corresponde ao resultado nominal menos os juros nominais apropriados por competência, incidentes sobre a dívida.  No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Setor Público Total Consolidado.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_NFSPPYS12;NFSP - setor público - resultado primário - sem desvalorização cambial - fluxo acumulado em 12 meses;"A Necessidade de Financiamento do Setor Público (NFSP) corresponde ao saldo líquido do endividamento do setor público não financeiro e do Banco Central com o sistema financeiro (público e privado), o setor privado não-financeiro e o resto do mundo. Entende-se por saldo líquido o balanceamento entre as dívidas e os créditos do setor público não-financeiro e do Banco Central. Os saldos da dívida líquida são apurados pelo critério de competência e ainda diferentemente de outros países, considera os ativos e passivos financeiros do Banco Central, ou seja, inclui a base monetária. Como setor público tem-se o setor público não-financeiro mais Banco Central, sendo setor público não-financeiro as administrações diretas federal, estaduais e municipais, as administrações indiretas, o sistema público de previdência social e as empresas estatais não-financeiras federais, estaduais e municipais, além da Itaipu Binacional entre outros. Resultado primário é o componente não-financeiro do resultado fiscal do setor público. Corresponde ao resultado nominal menos os juros nominais apropriados por competência, incidentes sobre a dívida.  No conceito sem desvalorização cambial, exclui o impacto da variação cambial sobre a dívida externa e sobre a dívida
mobiliária interna indexada a moeda estrangeira (ajuste metodológico).  Setor Público Total Consolidado.Elaboração Bacen: fluxo acumulado em 12 meses, em percentual do Produto Interno Bruto (PIB). Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Públicas</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(% PIB);;A;6;BRA;True;Finanças públicas
BM12_NTNFBC12;Dívida mobiliária (Saldos) - títulos do Tesouro Nacional - posição em carteira - NTN;"A dívida mobiliária federal é constituída dos Títulos Públicos Federais emitidos pelo Tesouro Nacional e pelo Banco Central do Brasil e contempla os valores que estão em poder do mercado ou em carteira no Banco Central.Estes títulos são registrados no Sistema Especial de Liquidação e de Custódia (Selic) ou na Câmara de Custódia e Liquidação (Cetip), colocados e resgatados em moeda nacional. São calculados com base na posição de carteira, que não leva em consideração as operações compromissadas realizadas pelo Banco Central.Notas do Tesouro Nacional (NTN). Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a>; <a href=""../doc/manualfinpublp.pdf"">Manual de Finanças Publicas</a>; Decreto nº 9.292, de 23.02.2018 e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;R$;milhões;A;6;BRA;True;Finanças públicas
BM12_TPFERMA12;Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - taxa de câmbio;"A dívida mobiliária federal é constituída dos Títulos Públicos Federais emitidos pelo Tesouro Nacional e pelo Banco Central do Brasil e contempla os valores que estão em poder do mercado ou em carteira no Banco Central.Indexados ao Câmbio. A posição de custódia leva em consideração as operações compromissadas ocorridas no mercado secundário. Os dois conceitos estão relacionados pela seguinte equação: posição de custódia = posição de carteira + operações de recompra - operações de revenda. Operações de recompra são vendas de títulos ao mercado, pelo Banco Central, com o compromisso de recompra; e operações de revenda são operações de compra de títulos do mercado, pelo Banco Central, com o compromisso de revenda.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(%);.;A;6;BRA;True;Finanças públicas
BM12_TPFMA12;Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - operações de mercado aberto;"A dívida mobiliária federal é constituída dos Títulos Públicos Federais emitidos pelo Tesouro Nacional e pelo Banco Central do Brasil e contempla os valores que estão em poder do mercado ou em carteira no Banco Central.A posição de custódia leva em consideração as operações compromissadas ocorridas no mercado secundário. Os dois conceitos estão relacionados pela seguinte equação: posição de custódia = posição de carteira + operações de recompra - operações de revenda. Operações de recompra são vendas de títulos ao mercado, pelo Banco Central, com o compromisso de recompra; e operações de revenda são operações de compra de títulos do mercado, pelo Banco Central, com o compromisso de revenda.Condição da Série: Última atualização pela fonte em Dezembro de 2005. Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(%);.;A;6;BRA;True;Finanças públicas
BM12_TPFOVERMA12;Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - taxa Selic;"A dívida mobiliária federal é constituída dos Títulos Públicos Federais emitidos pelo Tesouro Nacional e pelo Banco Central do Brasil e contempla os valores que estão em poder do mercado ou em carteira no Banco Central.Indexados a índice de correção Selic. A posição de custódia leva em consideração as operações compromissadas ocorridas no mercado secundário. Os dois conceitos estão relacionados pela seguinte equação: posição de custódia = posição de carteira + operações de recompra - operações de revenda. Operações de recompra são vendas de títulos ao mercado, pelo Banco Central, com o compromisso de recompra; e operações de revenda são operações de compra de títulos do mercado, pelo Banco Central, com o compromisso de revenda.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(%);.;A;6;BRA;True;Finanças públicas
BM12_TPFPREMA12;Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - índice de correção pré-fixado;"A dívida mobiliária federal é constituída dos Títulos Públicos Federais emitidos pelo Tesouro Nacional e pelo Banco Central do Brasil e contempla os valores que estão em poder do mercado ou em carteira no Banco Central.Indexados a índice de correção pré-fixado. A posição de custódia leva em consideração as operações compromissadas ocorridas no mercado secundário. Os dois conceitos estão relacionados pela seguinte equação: posição de custódia = posição de carteira + operações de recompra - operações de revenda. Operações de recompra são vendas de títulos ao mercado, pelo Banco Central, com o compromisso de recompra; e operações de revenda são operações de compra de títulos do mercado, pelo Banco Central, com o compromisso de revenda.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(%);.;A;6;BRA;True;Finanças públicas
BM12_TPFTRMA12;Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - TR;"A dívida mobiliária federal é constituída dos Títulos Públicos Federais emitidos pelo Tesouro Nacional e pelo Banco Central do Brasil e contempla os valores que estão em poder do mercado ou em carteira no Banco Central.Indexados a índice de correção Taxa de Referênncia (TR). A posição de custódia leva em consideração as operações compromissadas ocorridas no mercado secundário. Os dois conceitos estão relacionados pela seguinte equação: posição de custódia = posição de carteira + operações de recompra - operações de revenda. Operações de recompra são vendas de títulos ao mercado, pelo Banco Central, com o compromisso de recompra; e operações de revenda são operações de compra de títulos do mercado, pelo Banco Central, com o compromisso de revenda.Mais informações: <a href=""../doc/estatisticasfiscais.pdf"">Manual de Estatísticas Fiscais</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-29 12:08:00.507;Macroeconômico;Bacen/Notas Imprensa/F. Púb.;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb);http://www.bcb.gov.br;Mensal;(%);.;A;6;BRA;True;Finanças públicas
FNDE12_SALEDU12;Salário educação - arrecadação bruta;"O Salário-Educação é uma contribuição social destinada ao financiamento de programas, projetos e ações voltados para a educação básica pública, conforme previsto no § 5º do art. 212 da Constituição Federal de 1988. O universo de contribuintes do salário-educação é formado pelas empresas vinculadas à Previdência Social, atualmente definidas como toda e qualquer firma individual ou sociedade que assume o risco de atividade econômica, urbana ou rural, com fins lucrativos ou não, bem como as empresas e demais entidades públicas ou privadas (§ 3º do art. 1º da Lei nº 9.766/1998). O valor arrecadado diretamente pelo Fundo Nacional da Educação (FNDE) e a taxa de adminstração da Secretaria da Receita Federal do Brasil (RFB) são somados, constituindo a Arrecadação Bruta. Deste total, 10% da arrecadação líquida fica com o próprio FNDE, que a aplica no financiamento de projetos, programas e ações da educação básica e 90% da arrecadação líquida é desdobrada e automaticamente disponibilizada aos respectivos destinatários, sob a forma de quotas, sendo que 1/3 constitui a Cota Federal, e a Cota Estadual, correspondente a 2/3 da arrecadação. Nota: A Secretaria da Receita Federal do Brasil (RFB), atualmente é a única responsável  pela arrecadação, fiscalização e cobrança dessa contribuição social, na forma da Lei 11.457/2007. Mais Informações: <a href=""https://www.gov.br/fnde/"">http://www.gov.br/fnde/</a>.";2022-07-18 16:30:00.940;Macroeconômico;FNDE;Fundo Nacional de Desenvolvimento da Educação (FNDE);https://www.gov.br/fnde/pt-br;Mensal;R$;;A;6;BRA;True;Finanças públicas
MPAS12_ARRBT12;Previdência Social - fluxo de caixa da previdência - arrecadação bruta;"Trata-se de um conjunto de dados que têm por finalidade dar transparência à Previdência Social em suas diversas dimensões, apresentando informações que permitem o acompanhamento detalhado das principais variáveis utilizadas para avaliar a evolução da Previdência Social. Estes dados são publicados através do Anuário Estatístico da Previdência Social (AEPS). O Fluxo de caixa da Previdência é o instrumento que relaciona os ingressos e saídas de recursos monetários, neste caso, no âmbito da previdência em determiando intervalo de tempo.  Arrecadação Bruta é o somatório do valor dos recursos próprios (arrecadação bancária, rendimento de aplicações financeiras e outros) e o valor das transferências da União (arrecadação SIMPLES, COFINS e outros). A arrecadação bancária inclui as contribuições sociais de terceiros (SENAI, SESI, SESC etc.). Mais Informações: <a href=""../doc/AEPS-2018.pdf"">AEPS-2018 </a> e ""Administração de Capital de Giro"", Assaf Neto e Silva, 3ª ed., Atlas, 2002.";2022-07-01 17:30:00.910;Macroeconômico;MPS;Ministério da Previdência Social, Boletim Estatístico da Previdência Social (MPS);www.mps.gov.br;Mensal;R$;mil;A;6;BRA;True;Finanças públicas
